Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
2017,NBA,2,41,Tyler Dorsey,Oregon,107,1680,710,245,135,.392,.351,.669,15.7,6.6,2.3,1.3,1.1,.031,-3.0,-0.5
2017,NBA,2,60,Alpha Kaba,,,,,,,,,,,,,,,,,
2016,NBA,1,21,DeAndre' Bembry,Saint Joseph's,296,5670,1750,950,533,.474,.283,.611,19.2,5.9,3.2,1.8,4.4,.038,-2.3,-0.4
2016,NBA,2,44,Isaïa Cordinier,,,,,,,,,,,,,,,,,
2016,NBA,2,54,Kay Felder (↳CLE),Oakland,58,526,223,59,78,.364,.268,.754,9.1,3.8,1.0,1.3,-0.4,-0.041,-4.7,-0.4
2015,NBA,1,15,Kelly Oubre (↳WAS),Kansas,535,13841,6871,2364,543,.435,.330,.752,25.9,12.8,4.4,1.0,19.9,.069,-1.7,1.1
2015,NBA,2,50,Marcus Eriksson,,,,,,,,,,,,,,,,,
2015,NBA,2,59,Dimitrios Agravanis,,,,,,,,,,,,,,,,,
2014,NBA,1,15,Adreian Payne,Michigan State,107,1403,429,315,66,.406,.254,.680,13.1,4.0,2.9,0.6,-0.6,-0.019,-5.9,-1.4
2014,NBA,2,43,Edy Tavares,,13,101,33,32,4,.625,,.273,7.8,2.5,2.5,0.3,0.2,.118,-0.4,0.0
2013,NBA,1,17,Dennis Schröder,,699,18814,9822,2031,3293,.434,.338,.836,26.9,14.1,2.9,4.7,27.2,.069,-1.3,3.3
2013,NBA,1,18,Shane Larkin (↳DAL),Miami (FL),256,4880,1399,490,737,.422,.336,.777,19.1,5.5,1.9,2.9,4.4,.044,-2.4,-0.6
2013,NBA,2,47,Raul Neto (↳UTA),,435,6765,2470,658,913,.458,.361,.812,15.6,5.7,1.5,2.1,11.6,.082,-1.5,0.8
