Year,Lg,Rd,Pk,Player,College,G,MP,PTS,TRB,AST,FG%,3P%,FT%,MP,PTS,TRB,AST,WS,WS/48,BPM,VORP
1974,NBA,6,104,Terry Mikan,St. Thomas University,,,,,,,,,,,,,,,,
1974,NBA,7,122,Billy Smith,Mercer University,,,,,,,,,,,,,,,,
1974,NBA,8,140,Dennis McDermott,St. Francis College,,,,,,,,,,,,,,,,
1974,NBA,9,157,Earl Brown,Lafayette College,,,,,,,,,,,,,,,,
1974,NBA,10,174,John O'Donnell,UNC,,,,,,,,,,,,,,,,
1973,NBA,1,14,Mel Davis,St. John's,190,2572,1008,816,164,.376,,.709,13.5,5.3,4.3,0.9,0.3,.006,-3.8,-1.3
1973,NBA,2,28,Patrick McFarland,Saint Joseph's,,,,,,,,,,,,,,,,
1973,NBA,3,49,Allie McGuire,Marquette,2,10,4,2,1,.500,,,5.0,2.0,1.0,0.5,0.0,.029,-4.5,0.0
1973,NBA,4,66,George Karl,UNC,33,281,85,22,51,.342,,.705,8.5,2.6,0.7,1.5,-0.2,-0.038,-5.6,-0.3
1973,NBA,5,83,Dennis Bell,Drake University,63,545,175,119,28,.374,,.535,8.7,2.8,1.9,0.4,0.1,.011,-2.5,-0.1
1973,NBA,6,100,Lawrence Lilly,Alabama State University,,,,,,,,,,,,,,,,
1973,NBA,7,117,Mike Moore,Manhattan College,,,,,,,,,,,,,,,,
1973,NBA,8,134,Steve Rowell,Rhode Island,,,,,,,,,,,,,,,,
1973,NBA,9,149,Joe Wise,Bridgewater State College,,,,,,,,,,,,,,,,
1973,NBA,10,163,Ed Fields,LIU Post,,,,,,,,,,,,,,,,
1973,NBA,11,173,Charles Edge,LeMoyne-Owen College,,,,,,,,,,,,,,,,
1972,NBA,1,8,Tom Riker,South Carolina,82,605,225,138,24,.380,,.593,7.4,2.7,1.7,0.3,0.4,.033,-4.3,-0.3
1972,NBA,3,41,Ansley Truitt,California,,,,,,,,,,,,,,,,
1972,NBA,4,58,Henry Bibby,UCLA,675,15475,5775,1581,2259,.424,,.782,22.9,8.6,2.3,3.3,24.5,.076,-1.5,1.8
1972,NBA,5,74,Bob Ford,Purdue,,,,,,,,,,,,,,,,
1972,NBA,6,91,Greg Cluess,St. John's,,,,,,,,,,,,,,,,
1972,NBA,7,108,Tracy Tripucka,Lafayette College,,,,,,,,,,,,,,,,
1972,NBA,8,124,Tom Corde,Ohio University,,,,,,,,,,,,,,,,
